COLLEGE,"CONTROL NUMBER",TITLE,"TOP CODE","CIP CODE",GOAL,AWARD,"SUB AWARD","APPROVED DATE","CERT UNITS","MAJOR UNITS",STATUS
"SAN DIEGO CITY",43836,"Nutrition and Dietetics","1306.00* Nutrition, Foods, and Culinary Arts","19.0501 Foods, Nutrition, and Wellness Studies, General.","T - Transfer","A.S. T Degree","ADT Degree",2024-02-16,,26.00-26.00/30.00-30.00,Active
"SAN DIEGO CITY",43748,"Social Work","2104.00 Social Work and Human Services","44.0701 Social Work.","C - CTE","Certificate of Achievement requiring 16S/24Q to fewer than 30S/45Q units",,2024-01-22,28.00-28.00/28.00-28.00,,Active
"SAN DIEGO CITY",43806,Accounting,"0502.00* Accounting","52.0302 Accounting Technology/Technician and Bookkeeping.","C - CTE","Certificate of Achievement requiring 16S/24Q to fewer than 30S/45Q units",,2024-02-06,18.00-18.00/20.00-20.00,,Active
"SAN DIEGO CITY",43656,Economics,"2204.00 Economics","45.0601 Economics, General.","O - Local","Certificate of Achievement requiring 16S/24Q to fewer than 30S/45Q units",,2023-12-08,18.00-18.00/21.00-21.00,,Active
"COSUMNES RIVER",43894,"Business Information Professional I","0514.00* Office Technology/Office Computer Applications","52.0408 General Office Occupations and Clerical Services.","C - CTE","Certificate of Achievement requiring 16S/24Q to fewer than 30S/45Q units",,2024-03-15,21.50-21.50/25.00-25.00,,Active
"WEST L.A.",43749,"Data Science Essentials","0702.00* Computer Information Systems","30.7001 Data Science, General.","C - CTE","Certificate of Achievement requiring 8S/12Q to fewer than 16S/24Q units",,2024-01-22,9.00-9.00/9.00-9.00,,Active
"WEST L.A.",43838,"Essentials of Robotics and Programming","0956.00* Manufacturing and Industrial Technology","15.0405 Robotics Technology/Technician.","C - CTE","Certificate of Achievement requiring 8S/12Q to fewer than 16S/24Q units",,2024-02-19,10.00-10.00/10.00-10.00,,Active
"SAN JOAQUIN DELTA",43791,"Public Relations","0606.00* Public Relations","09.0900 Public Relations, Advertising, and Applied Communication.","C - CTE","Certificate of Achievement requiring 16S/24Q to fewer than 30S/45Q units",,,21.00-21.00/21.00-21.00,,Active
"WEST L.A.",43762,"Data Science","0702.00* Computer Information Systems","30.7001 Data Science, General.","C - CTE","Certificate of Achievement requiring 16S/24Q to fewer than 30S/45Q units",,2024-01-23,18.00-18.00/18.00-18.00,,Active
"L.A. HARBOR",43922,"Computer Science","0706.00 Computer Science (Transfer)","11.0701 Computer Science.","T - Transfer","A.S. T Degree","ADT Degree",,,32.00-32.00/32.00-32.00,Active
NORCO,43937,Economics,"2204.00 Economics","45.0601 Economics, General.","T - Transfer","A.A- T Degree","ADT Degree",,,20.00-20.00/22.00-22.00,Active
MARIN,43771,Welding,"0956.50* Welding Technology","48.0508 Welding Technology/Welder.","C - CTE","Certificate of Achievement requiring 16S/24Q to fewer than 30S/45Q units",,2024-01-25,20.00-20.00/20.00-20.00,,Active
"GOLDEN WEST",43823,"Chassis Specialist","0948.00* Automotive Technology","47.0604 Automobile/Automotive Mechanics Technology/Technician.","C - CTE","Certificate of Achievement requiring 16S/24Q to fewer than 30S/45Q units",,2024-02-12,18.50-18.50/18.50-18.50,,Active
Madera,43665,"Vocational English as a Second Language","4931.00* Vocational ESL","16.1701 English as a Second Language.","O - Local","Noncredit program",,2023-12-12,,,Active
"SAN MATEO",43844,"Music and Technology","1005.00* Commercial Music","10.0203 Recording Arts Technology/Technician.","C - CTE","Certificate of Achievement requiring 16S/24Q to fewer than 30S/45Q units",,2024-02-20,23.00-23.00/23.00-23.00,,Active
"SAN MATEO",44067,"Music and Technology","1005.00* Commercial Music","10.0203 Recording Arts Technology/Technician.","C - CTE","A.A. Degree",,2024-04-26,,23.00-23.00/23.00-23.00,Active
MOORPARK,43890,"Bachelor of Science in Biomanufacturing","0430.00* Biotechnology and Biomedical Technology","41.0101 Biology/Biotechnology Technology/Technician.","C - CTE","Baccalaureate of Science (B.S.) Degree.",,2024-03-12,,120.00-120.00/126.00-126.00,Active
CUESTA,44556,"PUBLIC HEALTH","1201.00* Health Occupations, General","51.0000 Health Services/Allied Health/Health Sciences, General.","T - Transfer","A.S. T Degree","ADT Degree",2024-10-16,,25.00-25.00/26.00-26.00,Active
"ANTELOPE VALLEY",43841,"Child and Family Education Associate Teacher (12 Unit)","1305.00* Child Development/Early Care and Education","19.0711 Early Childhood and Family Studies.","C - CTE","Certificate of Achievement requiring 8S/12Q to fewer than 16S/24Q units",,,12.00-12.00/12.00-12.00,,Approved
CUESTA,44904,"SOCIAL JUSTICE: CHICANO STUDIES","2201.60 Social Justice: Chicano Studies","05.0203 Hispanic-American, Puerto Rican, and Mexican-American/Chicano Studies.","T - Transfer","A.A- T Degree","ADT Degree",2025-03-19,,18.00-18.00/19.00-19.00,Active
CUESTA,44278,"SOCIAL JUSTICE: ETHNIC STUDIES","2201.50 Social Justice: Ethnic Studies","05.0200 Ethnic Studies.","T - Transfer","A.A- T Degree","ADT Degree",2024-06-20,,18.00-18.00/19.00-19.00,Active
CUESTA,44552,"SOCIAL JUSTICE: GENDER STUDIES","2201.70 Social Justice: Gender Studies","05.0207 Women's Studies.","T - Transfer","A.A- T Degree","ADT Degree",2024-10-14,,18.00-18.00/19.00-19.00,Active
"DIABLO VALLEY",43755,"Entrepreneurship: Starting and Operating a Business","0506.40* Small Business and Entrepreneurship","52.0703 Small Business Administration/Management.","C - CTE","Noncredit program",,2024-01-22,,,Active
"DIABLO VALLEY",43756,"IBM SkillsBuild Data Analytics","0702.00* Computer Information Systems","30.7101 Data Analytics, General.","C - CTE","Noncredit program",,2024-01-22,,,Active
"DIABLO VALLEY",43757,"College Student Success","4930.13 Academic Guidance","32.0105 Job-Seeking/Changing Skills.","O - Local","Noncredit program",,2024-01-22,,,Active
Madera,43673,"General Music","1004.00 Music","50.0901 Music, General.","O - Local","Certificate of Achievement requiring 16S/24Q to fewer than 30S/45Q units",,,19.00-19.00/19.00-19.00,,Active
"EVERGREEN VALLEY",43796,"Political Science","2207.00 Political Science","45.1001 Political Science and Government, General.","T - Transfer","A.A- T Degree","ADT Degree",2024-02-02,,18.00-18.00/18.00-18.00,Active
Madera,43674,"Music Theory","1004.00 Music","50.0509 Musical Theatre","O - Local","Certificate of Achievement requiring 8S/12Q to fewer than 16S/24Q units",,2023-12-15,12.00-12.00/12.00-12.00,,Active
LANEY,43675,"ESOL/Business Pathway","4930.87 English as a Second Language - Integrated","32.0109 Second Language Learning.","O - Local","Certificate of Achievement requiring 16S/24Q to fewer than 30S/45Q units",,2023-12-15,20.00-20.00/20.00-20.00,,Active
"IRVINE VALLEY",43839,"Game and Interactive Media Arts Design, Production Management","0614.20* Electronic Game Design","50.0411 Game and Interactive Media Design.","C - CTE","A.S. Degree",,2024-02-20,,31.50-31.50/32.50-32.50,Active
Madera,43677,"Vocal Performance","1004.00 Music","50.0901 Music, General.","O - Local","Certificate of Achievement requiring 8S/12Q to fewer than 16S/24Q units",,,12.00-12.00/12.00-12.00,,Active
"DIABLO VALLEY",43758,"ESL For Technology","4930.87 English as a Second Language - Integrated","32.0108 Developmental/Remedial English.","O - Local","Noncredit program",,2024-01-22,,,Active
"DIABLO VALLEY",43759,"Intermediate English for College and Career Success","4930.87 English as a Second Language - Integrated","32.0108 Developmental/Remedial English.","O - Local","Noncredit program",,2024-01-22,,,Active
"DIABLO VALLEY",43760,"ESL College Readiness","4930.87 English as a Second Language - Integrated","32.0108 Developmental/Remedial English.","O - Local","Noncredit program",,2024-01-22,,,Active
"EVERGREEN VALLEY",43678,"Community Advocacy and Engagement","2208.00 Sociology","45.1101 Sociology, General.","O - Local","Certificate of Achievement requiring 8S/12Q to fewer than 16S/24Q units",,2023-12-15,10.00-10.00/10.00-10.00,,Active
"IRVINE VALLEY",43910,"Game Design and Interactive Media Arts","0614.20* Electronic Game Design","50.0411 Game and Interactive Media Design.","C - CTE","Certificate of Achievement requiring 16S/24Q to fewer than 30S/45Q units",,2024-03-22,20.50-20.50/20.50-20.50,,Active
"MORENO VALLEY",43884,"Environmental Science","0301.00 Environmental Science","03.0104 Environmental Science.","T - Transfer","A.S. T Degree","ADT Degree",,,41.00-41.00/41.00-41.00,Active
"MORENO VALLEY",43792,Physics,"1902.00 Physics, General","40.0801 Physics, General.","T - Transfer","A.S. T Degree","ADT Degree",,,28.00-28.00/28.00-28.00,Active
"MORENO VALLEY",43882,"Child and Adolescent Development","1305.10* Child and Adolescent Development","19.0706 Child Development.","T - Transfer","A.A- T Degree","ADT Degree",,,19.00-19.00/21.00-21.00,Active
"MORENO VALLEY",43973,"Elementary Teacher Education","4901.20 Liberal Studies","24.0101 Liberal Arts and Sciences/Liberal Studies.","T - Transfer","A.A- T Degree","ADT Degree",2024-04-15,,52.00-52.00/52.00-52.00,Inactive
"SANTA ANA",43764,"Information Technology (IT) Basics","0708.20* Computer Support","11.1006 Computer Support Specialist.","C - CTE","Noncredit program",,2024-01-23,,,Active
"ANTELOPE VALLEY",43845,"AVC Tutor (Noncredit)","0802.00* Educational Aide (Teacher Assistant)","32.0111 Workforce Development and Training.","C - CTE","Noncredit program",,,,,Approved
CUESTA,43707,"ETHNIC STUDIES FOR EDUCATORS","0801.00 Education, General","13.0101 Education, General.","O - Local","Certificate of Achievement requiring 16S/24Q to fewer than 30S/45Q units",,2024-01-04,16.00-16.00/19.00-19.00,,Active
CUESTA,43682,"LIBERAL ARTS: HEALTH AND WELLNESS","4901.00 Liberal Arts and Sciences, General","24.0101 Liberal Arts and Sciences/Liberal Studies.","O - Local","A.A. Degree",,,,18.00-18.00/18.00-18.00,Active
CUESTA,43794,"MATH PREPARATION FOR COLLEGE SUCCESS","4930.62 Secondary Education (Grades 9-12) and G.E.D.","53.0201 High School Equivalence Certificate Program.","O - Local","Noncredit program",,2024-02-01,,,Active
"ANTELOPE VALLEY",43722,Chemistry,"1905.00 Chemistry, General","40.0501 Chemistry, General.","O - Local","A.S. Degree",,,,37.00-37.00/37.00-37.00,Approved
CANYONS,43781,"Commercial Painting","0952.70* Painting, Decorating, and Flooring","46.0408 Painting/Painter and Wall Coverer.","C - CTE","Noncredit program",,2024-01-31,,,Active
"SANTIAGO CANYON",44174,"Apprenticeship in Early Childhood, CA","1305.00* Child Development/Early Care and Education","19.0706 Child Development.","C - CTE","Certificate of Achievement requiring 16S/24Q to fewer than 30S/45Q units",,2024-05-28,24.50-24.50/24.50-24.50,,Active
"SANTIAGO CANYON",44326,"Apprenticeship in Early Childhood, AS","1305.00* Child Development/Early Care and Education","19.0706 Child Development.","C - CTE","A.S. Degree",,2024-07-16,,24.50-24.50/24.50-24.50,Active
"ANTELOPE VALLEY",43686,"Chicana and Chicano Studies","2203.00 Ethnic Studies","05.0200 Ethnic Studies.","O - Local","A.A. Degree",,,,18.00-18.00/18.00-18.00,Approved
CANYONS,43782,"Nursing Skills Lab","1230.00* Nursing","51.3801 Registered Nursing/Registered Nurse.","C - CTE","Noncredit program",,2024-01-31,,,Active
CANYONS,43783,"21st Century Teaching Practices","0899.00* Other Education","13.9999 Education, Other.","C - CTE","Noncredit program",,2024-01-31,,,Active
"SANTIAGO CANYON",43691,"Companion Animal Training, AA","2099.00 Other Psychology","42.9999 Psychology, Other.","O - Local","A.A. Degree",,2023-12-21,,22.00-22.00/22.00-22.00,Active
"SANTIAGO CANYON",43692,"Data Science, AS","1701.00 Mathematics, General","27.0101 Mathematics, General.","O - Local","A.S. Degree",,,,16.00-16.00/19.50-19.50,Active
"SANTIAGO CANYON",43876,"Drone Operation and Photography, CC","1012.00* Applied Photography","10.0201 Photographic and Film/Video Technology/Technician.","C - CTE","Noncredit program",,2024-03-06,,,Active
"ANTELOPE VALLEY",43964,"Elementary Teacher Education","4901.20 Liberal Studies","24.0101 Liberal Arts and Sciences/Liberal Studies.","T - Transfer","A.A- T Degree","ADT Degree",,,48.00-48.00/48.00-48.00,"Active - Teachout Only"
FOOTHILL,44221,"Respiratory Care","1210.00* Respiratory Care/Therapy","51.0908 Respiratory Care Therapy/Therapist.","C - CTE","Baccalaureate of Science (B.S.) Degree.",,2024-05-30,,68.00-68.00/68.00-68.00,Active
"IRVINE VALLEY",44477,"Chemistry for UC","1905.00 Chemistry, General","40.0501 Chemistry, General.","O - Local","A.S. Degree",,2024-08-14,,51.00-51.00/51.00-51.00,Active
"IRVINE VALLEY",43819,"English for Multilingual Educators/Parents","4930.86 English as a Second Language - Listening and Speaking","32.0109 Second Language Learning.","O - Local","Noncredit program",,,,,Active
CANYONS,43916,"American Sign Language – Deaf Studies","0850.10* Sign Language Interpreting","16.1603 Sign Language Interpretation and Translation.","C - CTE","A.A. Degree",,2024-03-28,,22.00-22.00/22.00-22.00,Active
CANYONS,43918,"Systems Administrator","0708.10* Computer Networking","11.1001 Network and System Administration/Administrator.","C - CTE","A.S. Degree",,2024-04-01,,30.00-30.00/30.00-30.00,Active
"L.A. CITY",43867,"Behavior Technician: Autism","1299.00* Other Health Occupations","51.0899 Allied Health and Medical Assisting Services, Other.","C - CTE","Noncredit program",,2024-03-04,,,Active
"L.A. CITY",43866,"Behavior Technician Preparation","1299.00* Other Health Occupations","51.0899 Allied Health and Medical Assisting Services, Other.","C - CTE","Noncredit program",,2024-03-01,,,Active
"L.A. CITY",43793,"Personal Financial Responsibility","4930.62 Secondary Education (Grades 9-12) and G.E.D.","53.0201 High School Equivalence Certificate Program.","O - Local","Noncredit program",,2024-02-01,,,Active
"ANTELOPE VALLEY",43798,"Health and Fitness for First Responders","2199.00* Other Public and Protective Services","44.9999 Public Administration and Social Service Professions, Other.","C - CTE","Noncredit program",,,,,Approved
SHASTA,43879,"Addiction Studies","2104.40* Alcohol and Controlled Substances","51.1501 Substance Abuse/Addiction Counseling.","C - CTE","Certificate of Achievement requiring 30S/45Q to fewer than 60S/90Q units",,,43.00-43.00/43.00-43.00,,Active
SHASTA,43880,"Addiction Studies","2104.40* Alcohol and Controlled Substances","51.1501 Substance Abuse/Addiction Counseling.","C - CTE","A.S. Degree",,,,46.00-46.00/46.00-46.00,Active
"FEATHER RIVER",46533,"Ecosystem Restoration and Applied Fire Management","0115.00* Natural Resources","03.0101 Natural Resources/Conservation, General.","C - CTE","Baccalaureate of Science (B.S.) Degree.",,,,80.00-80.00/82.00-82.00,Active
SIERRA,43871,"Cloud Computing","0708.00* Computer Infrastructure and Support","11.1003 Computer and Information Systems Security/Auditing/Information Assurance.","C - CTE","A.S. Degree",,2024-03-05,,27.00-27.00/27.00-27.00,Active
SIERRA,43870,"Cloud Computing","0708.00* Computer Infrastructure and Support","11.1003 Computer and Information Systems Security/Auditing/Information Assurance.","C - CTE","Certificate of Achievement requiring 16S/24Q to fewer than 30S/45Q units",,2024-03-05,27.00-27.00/27.00-27.00,,Active
"MT. SAN ANTONIO",43706,"Deaf Studies","0850.00 Sign Language","16.1601 American Sign Language (ASL).","O - Local","Certificate of Achievement requiring 30S/45Q to fewer than 60S/90Q units",,2024-01-04,40.00-40.00/40.00-40.00,,Active
CUYAMACA,43768,"Human Services","2104.00* Human Services","44.0000 Public Administration And Social Service Professions.","C - CTE","Certificate of Achievement requiring 16S/24Q to fewer than 30S/45Q units",,,18.00-18.00/18.00-18.00,,Active
SOUTHWESTERN,43711,"Foods and Nutrition","1306.00* Nutrition, Foods, and Culinary Arts","19.0504 Human Nutrition.","O - Local","A.S. Degree",,2024-01-04,,60.00-60.00/60.00-60.00,Active
SOUTHWESTERN,44012,"Automotive Electric Vehicle Technology","0948.00* Automotive Technology","47.0617 High Performance and Custom Engine Technician/Mechanic.","C - CTE","A.S. Degree",,2024-04-23,,42.00-42.00/42.00-42.00,Active
"MT. SAN ANTONIO",43709,"Deaf Studies","0850.00 Sign Language","16.1601 American Sign Language (ASL).","O - Local","A.A. Degree",,2024-01-04,,40.00-40.00/40.00-40.00,Active
